h_m_s,ABX,ACB,AEM,BAM.A,BNS,CNQ,CNR,CRON,CVE,ECA,ENB,FOOD,G,HQU,HSD,LUG,MFC,PTG,PVG,RY,SHOP,SMU.UN,SU,TD,TECK.B,WPM,XIU,XSP
2019-04-04 14:21:16,,,,,,,120.62,,,,,,,68.95,,,23.42,,,103.5,259.91,,,,31.2,,24.48,
2019-04-04 14:21:17,,11.9,,,71.38,,,24.43,,9.31,,,,68.95,,,,,,,259.91,,,,31.2,31.36,,
2019-04-04 14:21:18,,,,,71.38,,,,11.99,9.31,,,,68.95,14.12,5.23,23.42,,11.71,,259.91,,,,31.2,,24.48,
2019-04-04 14:21:19,,,,,,37.16,,24.43,,,,,,68.97,14.12,,,,,103.5,,,43.72,74.8,,,24.48,32.12
2019-04-04 14:21:20,,,,,,,120.61,,,,,,,68.96,,,,,11.71,,,,43.72,,,,24.48,32.12
2019-04-04 14:21:21,,11.9,,,,,,,,,,,,,,,,,,,,,43.71,,,,24.48,
2019-04-04 14:21:22,,11.9,,,,37.16,120.6,24.44,,,,,,68.96,,,,,,,,,43.71,,31.2,,24.48,
2019-04-04 14:21:23,18.0,,57.98,,,37.16,120.6,24.43,,,,,,,,5.23,,,11.71,,,,,,,,,
2019-04-04 14:21:24,,11.9,57.97,63.16,71.38,37.16,120.58,24.43,11.99,,,,,,,,23.42,,,,259.91,,43.71,74.8,,31.36,,
2019-04-04 14:21:25,,11.9,,,,37.16,120.58,24.43,,,,,,68.96,,,23.42,,,,,,43.71,74.8,,,24.48,
2019-04-04 14:21:26,,11.9,,,71.38,,,,11.99,,,,,68.96,14.12,,,,11.71,103.5,259.94,,43.71,74.8,,,24.48,32.12
2019-04-04 14:21:27,,11.9,57.97,63.16,71.38,37.16,120.58,24.44,11.99,,,,,68.96,14.12,,,,,103.5,259.94,,43.71,,31.2,,24.48,32.12
2019-04-04 14:21:28,,11.9,57.97,,,37.16,120.59,24.44,,9.31,,,,68.96,14.12,5.23,,,,103.5,,,43.71,74.8,,,,32.12
2019-04-04 14:21:29,,,57.97,63.17,,37.16,,,,,,,15.55,68.96,,,,,,103.5,259.94,,43.71,74.8,,,,
2019-04-04 14:21:30,,11.9,,,71.38,37.16,120.59,24.44,,,49.1,,,68.96,,,,,11.71,103.49,,,,,,,,
2019-04-04 14:21:31,,,57.97,63.16,71.38,37.16,,,11.99,,,,,68.96,,,,,11.71,103.49,,11.9,43.71,74.79,31.2,,,
2019-04-04 14:21:32,,11.9,,63.16,71.38,37.16,120.59,24.44,11.99,9.31,,,,68.97,14.12,,,,,103.49,,,,74.79,,,24.48,32.12
2019-04-04 14:21:33,18.0,11.9,57.97,63.16,71.38,37.16,120.59,,11.99,9.31,,,,68.96,,5.23,,,,103.49,259.94,,,74.79,,31.36,24.48,32.12
2019-04-04 14:21:34,,,57.97,63.16,71.38,37.16,120.58,24.45,,9.31,,,15.55,68.96,,5.23,,,,103.49,,,43.71,74.79,,31.36,24.48,
2019-04-04 14:21:35,18.0,,,,,,120.58,24.45,,9.31,,,,68.96,,,,,11.71,,259.94,,,74.79,,,,
2019-04-04 14:21:36,18.0,11.9,57.97,,,,120.58,24.45,11.99,9.31,,,15.55,68.96,,,,,,,,,,74.79,,31.36,,
2019-04-04 14:21:37,18.0,,,63.16,,37.16,,24.45,,9.31,49.1,,,68.96,,,,,,103.48,,,43.71,74.79,,31.36,24.48,
2019-04-04 14:21:38,,,,63.16,71.38,,,24.45,,9.31,,,,,,,,,,,,,,74.79,,31.36,24.48,32.12
2019-04-04 14:21:39,,,,,,,,24.45,,,,,,68.96,,,,,,,,,,74.79,,,24.48,
2019-04-04 14:21:40,,,,,,,120.58,24.46,,9.31,,,,68.96,,,,,,103.48,,,43.71,,,,24.48,
2019-04-04 14:21:41,,11.9,,,,37.16,120.58,24.46,11.99,9.31,49.1,,,68.96,14.12,,23.42,,,103.48,,,,74.79,,,24.48,32.12
2019-04-04 14:21:42,,11.9,57.97,,71.38,37.16,120.58,24.46,11.99,9.31,49.1,,15.55,68.95,14.12,5.23,23.42,,11.71,103.47,259.9,,43.7,74.79,31.2,31.36,24.48,32.12
2019-04-04 14:21:43,18.0,11.9,,,71.38,37.16,120.58,24.46,,9.31,49.1,,15.55,68.95,14.12,,23.42,,11.71,103.47,259.9,,43.69,74.79,31.2,31.36,24.48,32.12
2019-04-04 14:21:44,,,,,71.38,,,24.46,,,,,15.55,68.95,14.12,,23.42,,,,259.74,,43.69,74.79,,,24.48,32.12
2019-04-04 14:21:45,,,,,71.38,37.15,,,,,,,,68.95,,,,,,,259.74,,43.69,74.79,,,24.48,
2019-04-04 14:21:46,18.0,11.91,,,,37.15,,24.46,,9.31,,,,68.95,,,,,11.71,103.47,,,,74.79,,,,
2019-04-04 14:21:47,,11.91,,,,,,24.46,,,,,,68.95,,5.23,23.42,,,,,,43.69,,,,,
2019-04-04 14:21:48,18.0,,,63.16,71.38,37.15,120.58,,11.99,9.31,49.1,,15.55,68.95,14.12,5.23,23.42,,,103.48,,,43.7,74.79,31.2,,24.48,32.12
2019-04-04 14:21:49,18.0,11.91,57.98,,71.38,37.15,,24.46,,9.31,,,15.55,68.95,14.12,,,,,103.48,,,43.7,74.79,,31.36,,
2019-04-04 14:21:50,18.0,11.91,,,,37.15,,,,9.31,,,,68.95,,,23.42,,,103.48,,,43.7,74.79,,,,32.12
2019-04-04 14:21:51,18.0,11.91,,,,37.16,,24.46,12.0,9.31,,,,68.94,,,23.42,,,103.48,259.73,,43.7,74.79,31.2,31.36,24.48,
2019-04-04 14:21:52,,11.91,57.98,,,37.16,,24.46,12.0,9.31,49.1,,,68.94,14.12,,23.42,,,,259.73,,,,31.2,,,
2019-04-04 14:21:53,18.0,11.91,,,,37.16,,,12.0,9.31,,,,68.94,,,23.42,,,,259.74,,43.7,74.79,,,,
2019-04-04 14:21:54,18.0,,57.99,63.16,71.38,37.16,120.57,,12.0,,,,,68.94,,,,,11.71,,259.74,,43.7,,31.2,,24.48,
2019-04-04 14:21:55,18.0,11.91,57.99,63.16,71.38,37.16,120.57,24.46,12.0,9.31,49.1,,15.55,68.92,14.12,,23.42,,,,259.56,,43.7,74.79,31.2,31.36,24.48,32.12
2019-04-04 14:21:56,18.0,11.91,57.99,,71.38,37.16,120.57,24.46,,9.31,,,15.55,68.93,14.13,,,,,103.48,,,43.7,74.79,31.2,31.36,24.48,32.11
2019-04-04 14:21:57,,11.91,,,,37.16,120.57,24.46,,,49.1,,,68.93,,,,,,103.48,259.56,,,74.79,,,,32.11
2019-04-04 14:21:58,18.0,,57.99,,71.38,37.16,120.57,24.46,,9.31,49.1,,15.55,68.93,,5.23,,,,103.48,259.56,,43.7,,31.2,31.36,24.48,32.11
2019-04-04 14:21:59,18.0,,57.99,,,,,,12.0,9.31,,,15.55,68.93,,,23.42,,,,,,,,,,,32.11
2019-04-04 14:22:00,18.0,11.91,57.99,63.16,71.38,37.16,120.57,24.46,12.0,9.31,49.1,,,68.93,,5.23,23.42,,11.71,103.48,,,43.7,74.79,31.21,31.36,24.48,
2019-04-04 14:22:01,,11.91,,63.16,71.38,,,24.46,12.0,9.31,49.1,,,68.93,,,,,,,259.52,,,74.79,31.21,31.36,24.48,
2019-04-04 14:22:02,,,,,,,120.57,24.46,,9.31,,,,68.93,,,,,,,,,43.71,74.79,,,,
2019-04-04 14:22:03,18.0,11.91,,,,,120.57,,12.0,9.31,,,,,,,23.42,,,103.48,259.52,,43.71,,31.21,,,
2019-04-04 14:22:04,18.0,,,,,37.16,,,12.0,9.31,,,,,,,,,,103.48,,,43.71,,,31.37,,
2019-04-04 14:22:05,18.0,11.91,,63.16,,37.16,120.57,,12.0,9.31,49.1,,,68.93,,,,,,,,,43.71,74.79,,31.36,24.48,32.11
2019-04-04 14:22:06,,,57.99,,,,120.57,,,9.31,,,,68.93,14.13,,,,,,,,43.71,,,,,32.11
2019-04-04 14:22:07,18.0,,,,,37.16,,,,9.31,49.1,,15.55,68.93,,,,,,,,,43.71,,,31.36,24.48,
2019-04-04 14:22:08,,11.91,57.99,,,,120.57,,12.0,9.31,,,15.55,68.93,,,23.42,,11.71,,,,43.71,74.79,,,24.48,
2019-04-04 14:22:09,18.0,,57.99,63.16,,,,,,9.31,49.1,,,68.93,,,,,,,259.52,,,74.79,,,,
2019-04-04 14:22:10,,,57.99,,,,,,,9.31,,,,,,,23.42,,,,,,,,,,,
2019-04-04 14:22:11,18.0,,57.99,63.15,,,,24.46,,9.31,49.1,,15.55,68.93,14.12,,,,,103.48,,,,,,31.37,,32.12
2019-04-04 14:22:12,18.0,,57.99,63.16,71.38,37.16,120.57,24.46,12.0,9.31,49.1,,15.55,68.94,14.12,5.23,,,,103.48,259.49,,43.71,74.79,31.23,31.37,24.48,32.12
2019-04-04 14:22:13,18.0,11.91,,,,,120.59,24.46,,9.31,49.1,,15.55,68.95,,5.23,23.42,,,,259.39,,43.71,,31.23,31.38,,32.12
2019-04-04 14:22:14,18.01,,58.01,,,,120.59,24.46,,9.31,,,15.55,68.94,14.12,,,,,103.48,,,,,31.23,31.38,24.48,32.12
2019-04-04 14:22:15,18.01,,58.01,,,37.16,120.59,,,9.31,49.11,,,68.95,14.12,,23.42,,,,259.33,,43.71,,,31.38,24.48,32.12
2019-04-04 14:22:16,18.01,,,,,,120.59,,12.0,9.31,49.11,,15.55,68.95,14.12,,23.42,,,103.48,,,43.71,,31.23,,,32.12
2019-04-04 14:22:17,,,58.01,,,37.17,,,,,49.11,,,68.95,,,,,,,259.33,,43.71,,31.23,31.38,24.48,
2019-04-04 14:22:18,18.01,,,,71.38,37.17,120.59,,,,49.11,,,,,,,,,,,,,,31.23,,,
2019-04-04 14:22:19,18.02,,58.01,,,37.17,,24.46,,9.31,,,,68.95,,,,,,103.48,259.88,,43.71,,,31.39,24.48,
2019-04-04 14:22:20,18.02,11.91,58.02,63.17,71.39,37.18,120.6,,12.0,9.31,49.12,,15.55,,,,23.42,,11.71,103.49,259.88,,43.71,74.79,31.23,31.39,24.48,
2019-04-04 14:22:21,18.02,,58.02,63.17,71.39,37.18,120.6,24.46,12.0,9.31,49.13,,,,,,23.42,,11.71,103.49,,,,74.79,,31.39,24.48,
2019-04-04 14:22:22,18.02,,,63.17,71.39,37.18,120.6,24.46,12.0,9.31,49.13,,,68.95,,,23.42,,11.71,,259.89,,,,,,,
2019-04-04 14:22:23,18.02,11.91,58.02,,,37.18,,,12.0,9.31,49.13,,,68.95,,,,,,103.49,,,,,31.23,,24.48,
2019-04-04 14:22:24,,11.91,,,71.39,,120.6,24.46,,9.31,49.13,,,68.95,,,23.42,,,,,,,74.79,,31.39,,
2019-04-04 14:22:25,18.02,,58.01,,,37.18,,24.46,12.0,9.31,49.13,,,,,5.23,,,11.71,,259.89,,,74.79,,,,
2019-04-04 14:22:26,,11.91,,,71.39,37.18,,,,9.31,49.13,,,,,,23.42,,11.71,,,,,,,31.39,,
2019-04-04 14:22:27,,,58.01,63.17,,,,,12.0,,49.13,,,68.95,,,23.42,,,,259.89,,,,,,24.48,
2019-04-04 14:22:28,,11.91,58.01,63.17,,,120.6,,12.0,9.31,,,,68.95,,,23.42,,,,,,43.71,,31.23,31.39,24.48,
2019-04-04 14:22:29,,,,63.18,,37.18,,24.46,,9.31,,,,68.95,,,23.42,,,,259.88,,,,,,24.48,32.12
2019-04-04 14:22:30,,,58.02,63.19,71.39,37.18,,,,9.31,49.14,,,68.95,,,,,11.72,,,,,,31.23,,24.48,
2019-04-04 14:22:31,,,,63.19,,37.18,,,12.0,9.31,49.14,,,68.95,,,,,,,,,,74.79,,,,
2019-04-04 14:22:32,,,58.01,,71.39,37.18,120.6,,,9.31,49.14,,,68.95,,,,,11.72,,,,,,31.23,31.39,,
2019-04-04 14:22:33,,,58.01,63.18,,37.18,120.6,24.46,,9.31,,,,68.94,,,23.42,,,,,,,,,31.4,,
2019-04-04 14:22:34,,11.91,,,,37.18,,24.46,,9.31,,,,,,,,,,,259.88,,,,31.23,31.4,,
2019-04-04 14:22:35,18.02,,,,,,,,,9.31,,,,,,,23.42,,,,259.75,,,74.79,,,,
2019-04-04 14:22:36,,,58.01,,71.39,,,,,9.31,,,,,,,,,11.72,,,,,74.79,,31.4,24.48,
2019-04-04 14:22:37,,11.91,58.02,,,,,24.46,12.0,9.31,49.14,,,,,,,,,,,,,,,,,
2019-04-04 14:22:38,,11.91,58.02,,,37.18,,,,9.31,,,,,14.12,5.23,,,,,,,,,,,,32.12
2019-04-04 14:22:39,,,58.02,,,37.18,,,,9.31,,,,,,,,,,,,,43.71,74.79,,31.4,,
2019-04-04 14:22:40,,,,,,,,24.46,12.0,9.31,49.14,,,,,,,,,,,,,,,,,
2019-04-04 14:22:41,,11.92,58.02,,,,,24.46,12.0,9.31,49.14,,,68.94,,,23.42,,,,259.75,,,74.79,,,,
2019-04-04 14:22:42,,11.92,58.02,,,,,24.47,,9.31,,,,68.94,14.12,5.23,23.42,,,,,,43.71,,31.23,,,32.12
2019-04-04 14:22:43,,11.92,,,,,,,,9.31,,,,68.94,14.12,,,,,,259.72,,,74.79,,,,
2019-04-04 14:22:44,18.02,11.92,58.02,,,37.18,,,,9.31,,,15.55,,,,23.42,,11.73,,,,,,,31.4,,
2019-04-04 14:22:45,,11.92,58.02,,,37.18,,24.48,,9.31,49.14,,15.55,,,,,,11.73,103.49,259.65,,43.71,74.79,,31.41,24.48,
2019-04-04 14:22:46,,11.92,58.02,,,,,24.48,,9.31,,,,68.95,14.12,,,,11.72,,,,,74.79,31.23,31.41,24.48,32.12
2019-04-04 14:22:47,,11.92,,,,,,24.48,12.0,9.31,,,,68.95,14.12,5.23,23.42,,11.72,,,,,,31.24,31.41,24.48,32.12
2019-04-04 14:22:48,,11.92,58.02,,,37.18,,,,9.31,,,,68.95,,,23.42,,11.72,,259.65,,,74.79,31.24,,24.48,
2019-04-04 14:22:49,,,58.03,,,,,,12.0,,,,,68.95,,,23.42,,11.72,,259.65,,,74.79,31.24,31.41,24.48,
2019-04-04 14:22:50,18.02,11.92,58.04,,,,,24.48,12.0,,49.14,,,68.95,14.12,,,,,,259.65,,,74.79,,31.42,,
2019-04-04 14:22:51,18.02,11.92,58.04,,,,,,,9.31,49.14,,,68.95,,5.23,23.42,,11.73,103.49,,,,,,,24.48,
2019-04-04 14:22:52,,,58.05,,,,,24.48,,,49.14,,,,,,,,11.73,,259.64,,,,,,24.48,
2019-04-04 14:22:53,,,58.05,,,37.18,,24.48,,,,,,68.95,,,23.42,,11.73,,259.64,,,74.79,,,24.48,
2019-04-04 14:22:54,,,58.05,,71.39,,,,,,,,15.55,68.95,,,23.42,,11.73,,259.85,,43.71,74.79,,,24.48,
2019-04-04 14:22:55,,11.92,58.05,,,37.18,,,,9.31,,,15.55,68.95,,,,,,,259.85,,43.71,,31.23,31.41,24.48,
2019-04-04 14:22:56,,11.92,,,,37.18,,24.48,,9.32,,,,,,5.23,,,11.73,,,,43.71,,31.23,,24.48,
2019-04-04 14:22:57,,,58.05,,,,120.6,,12.0,9.32,,,,,,,,,11.74,,,,,,,,24.48,
2019-04-04 14:22:58,,,,,,,,,12.0,,,,,68.95,,,23.42,,11.73,,,,,,,31.41,,
2019-04-04 14:22:59,,,58.05,,,,120.6,24.48,,9.32,,,,68.95,,,23.42,,,,,,43.71,,,31.41,24.48,
2019-04-04 14:23:00,18.02,,,,,,120.6,24.48,12.0,9.32,49.15,,15.55,68.95,,,23.42,,,,,,43.71,74.79,31.23,31.41,24.48,
2019-04-04 14:23:01,18.02,,,,,,,,,,49.15,,15.55,68.95,14.12,,,,11.73,,,,43.71,,,,,32.12
2019-04-04 14:23:02,,,,,,,120.6,,12.0,9.32,49.15,,,,,,23.42,,11.73,,259.9,,43.71,74.79,,,,
2019-04-04 14:23:03,,,,63.18,,,120.6,24.48,,9.32,49.15,,,,,5.23,,,11.73,,,,43.71,,31.23,,,
2019-04-04 14:23:04,18.02,,,63.18,,,120.6,24.48,12.0,,,,,68.95,,,,,11.73,,260.0,,43.71,,,,,
2019-04-04 14:23:05,,11.92,58.05,63.18,71.39,37.18,120.6,24.48,12.0,9.32,49.15,,,68.97,14.12,5.23,23.42,,11.74,103.49,260.0,,43.71,74.79,31.23,,24.48,32.12
2019-04-04 14:23:06,18.02,11.92,58.04,63.19,71.39,37.18,120.6,24.48,12.0,9.32,49.15,,15.55,68.98,14.12,,23.42,,11.73,,260.18,,43.71,74.79,,31.41,24.48,32.12
2019-04-04 14:23:07,18.02,11.92,58.04,63.19,71.38,37.18,,24.48,,,,,,68.98,14.12,,23.42,,11.73,103.48,260.16,,43.71,74.79,31.23,,,32.12
2019-04-04 14:23:08,,11.92,,63.19,71.38,37.18,120.6,,12.0,9.32,49.15,,,68.98,14.12,5.23,23.42,,,103.48,260.18,,43.71,74.79,31.22,31.41,24.48,
2019-04-04 14:23:09,,11.92,58.05,63.19,71.38,37.18,,24.48,,,,,,68.98,14.12,,,,,,260.17,,,74.79,31.22,,24.48,32.12
2019-04-04 14:23:10,18.02,,,63.19,71.38,,,24.48,12.0,,49.15,,,68.99,14.12,,23.42,,11.73,,,,43.7,,31.22,,24.48,32.12
2019-04-04 14:23:11,,,,,71.38,37.18,120.58,24.48,12.0,9.31,,,,68.99,14.12,,23.42,,11.73,103.47,,,43.7,74.79,31.21,,24.48,
2019-04-04 14:23:12,18.02,,,63.18,71.38,37.16,,24.48,12.0,9.31,49.15,,,68.98,14.12,,23.42,,11.73,103.47,,,43.69,74.79,31.21,,24.48,32.12
2019-04-04 14:23:13,18.02,,58.05,,71.38,37.16,,24.48,12.0,,49.15,,,68.98,14.12,,23.42,,,103.47,260.17,,43.69,74.79,31.21,,24.48,32.12
2019-04-04 14:23:14,,,58.05,,,,,,12.0,9.31,,,,68.99,,,,1.24,,103.47,,,43.69,,31.21,,,32.12
2019-04-04 14:23:15,18.02,,,63.18,,37.16,,,,9.31,49.15,,,68.99,,,,,,,,,43.69,,,,,32.12
2019-04-04 14:23:16,,,,63.18,,37.16,120.58,,,9.31,49.15,,15.55,68.99,,5.23,23.42,,,103.47,,,43.69,,,31.41,24.48,32.12
2019-04-04 14:23:17,,,,63.18,71.38,37.16,,,12.0,9.31,49.15,,15.55,68.99,14.12,,23.42,,11.73,,,,43.69,74.79,31.21,31.41,,32.12
2019-04-04 14:23:18,18.03,,58.05,63.18,71.38,37.16,120.58,24.49,,9.31,49.15,,15.55,,14.12,5.23,23.42,,11.73,103.47,260.29,,43.69,,31.21,31.41,24.48,
2019-04-04 14:23:19,18.03,,58.07,,,37.16,120.58,24.48,,9.31,49.15,,15.55,,14.12,,,,11.73,,260.28,,43.69,74.79,,31.42,24.48,
2019-04-04 14:23:20,18.03,,58.07,,,,,,,9.31,49.15,,15.55,68.98,14.12,,23.42,,,,260.28,,43.69,,,31.42,24.48,
2019-04-04 14:23:21,,,58.07,,,,,,,9.31,,,15.56,,14.12,,23.42,,,,,,43.69,,,31.42,24.48,
2019-04-04 14:23:22,18.03,,58.07,,71.38,,,,,9.31,,,15.56,,14.12,,23.42,,11.73,,,,43.69,,,31.43,24.48,
2019-04-04 14:23:23,,,58.07,,,,,,,,49.15,,15.56,,,5.23,23.42,,11.73,,,,,74.79,,31.43,,
2019-04-04 14:23:24,,,58.07,63.18,71.38,,,,,9.31,49.15,,15.56,68.99,,,23.42,,,,,,,,,31.43,24.48,
2019-04-04 14:23:25,,,58.07,,,,,,12.0,9.31,49.15,,,68.99,,,23.42,,,103.47,,,,,,,,
2019-04-04 14:23:26,,11.92,58.07,,71.38,,,24.48,,,,,15.56,,,,,,,,260.18,,,,,31.43,,
2019-04-04 14:23:27,18.03,11.92,58.07,63.18,71.38,37.16,120.58,24.48,,9.31,,,,68.99,,,23.42,,,,260.15,,43.69,74.79,,,24.48,32.12
2019-04-04 14:23:28,,11.92,58.07,,,,,24.48,,9.31,,,15.56,68.99,,,23.42,,11.73,,,11.9,43.69,,,31.43,,
2019-04-04 14:23:29,,11.92,58.08,63.18,71.38,,,24.48,,,,,,68.99,,,,,,103.47,,11.89,43.69,,,,24.48,32.12
2019-04-04 14:23:30,18.03,,58.07,,71.38,,120.58,,12.0,9.31,49.15,,15.57,68.99,,5.23,23.42,,,,260.13,,43.69,,31.2,,24.48,
2019-04-04 14:23:31,,11.92,58.07,,,,,,,9.31,,,15.57,68.99,,,23.42,,,103.47,260.15,,43.69,,31.2,,24.48,32.12
2019-04-04 14:23:32,,11.92,,,,,,,12.0,9.31,,,15.57,68.99,,,23.42,,,,,11.89,43.69,,31.2,31.43,24.48,
2019-04-04 14:23:33,18.03,,58.07,,71.38,,,24.49,,9.31,,,,68.99,,,,,11.73,,260.15,11.89,43.69,,,31.43,,
2019-04-04 14:23:34,18.03,,58.07,,71.38,,,24.48,,9.31,,,,68.99,,,,,11.74,,,11.89,43.69,,31.19,31.43,,
2019-04-04 14:23:35,18.03,,58.08,,,,,,12.0,9.31,49.15,,,,,,,,11.73,103.47,,,,,31.19,31.43,,
2019-04-04 14:23:36,18.03,,58.07,,,,,,12.0,9.31,,,15.57,68.99,,,23.42,,,103.47,260.14,,,,31.2,,24.48,
2019-04-04 14:23:37,,,58.07,,,,,,,,,,,,,5.23,,,,,,,,74.79,31.2,31.43,,
2019-04-04 14:23:38,,11.92,58.07,63.18,71.38,37.16,120.57,24.48,12.0,9.31,49.15,,15.57,68.97,14.12,,23.42,,,103.47,,11.89,43.69,74.79,31.19,31.43,24.48,32.12
2019-04-04 14:23:39,18.03,11.92,58.07,,,37.16,120.57,24.48,,9.31,49.15,,15.57,68.98,,,23.42,,,103.47,260.14,11.89,43.69,,31.19,,,32.12
2019-04-04 14:23:40,18.03,,58.08,,,,120.56,,,,,,15.57,68.97,,,23.42,,,,259.95,,,,31.19,31.43,24.48,32.12
2019-04-04 14:23:41,,,,,,37.15,120.56,,12.0,9.31,49.15,,15.57,68.97,14.12,,23.42,,,103.47,259.95,,,,,31.43,24.48,32.12
2019-04-04 14:23:42,,,58.07,,,37.15,120.56,,,9.31,,,15.57,68.97,,5.23,,,,103.47,,,43.69,,,31.43,24.48,
2019-04-04 14:23:43,18.03,,58.07,,71.38,37.16,120.56,,12.0,9.31,49.15,,15.57,68.97,,5.23,23.42,,11.73,103.47,,,43.69,,,31.43,,
2019-04-04 14:23:44,18.03,,58.06,,,37.16,,24.48,,9.31,,,15.57,68.97,,,23.42,,11.73,,,,,74.79,,31.43,,
2019-04-04 14:23:45,,,,,,37.16,,,12.0,9.31,,,,68.97,,,23.42,,,,,11.89,,,,,,
2019-04-04 14:23:46,,,58.06,,,37.15,,,12.0,,,,,68.97,,,,,,,,,,,,,,
2019-04-04 14:23:47,18.03,11.92,58.07,63.18,71.38,37.16,,,12.0,9.31,49.15,,15.57,68.97,,,23.42,,11.73,103.47,,,43.69,74.79,,31.43,24.48,
2019-04-04 14:23:48,18.03,11.92,58.07,,71.38,37.16,,,12.0,,,,15.57,68.97,,5.23,23.42,,,103.47,,,43.69,,,,24.48,
2019-04-04 14:23:49,,,,,,37.16,,,12.0,9.31,49.16,,15.57,68.97,14.12,,23.42,,11.73,103.47,,,43.69,74.79,31.19,,24.48,32.12
2019-04-04 14:23:50,,11.92,,63.18,,37.16,120.56,,12.0,9.31,49.16,,,68.97,14.12,,,,,103.47,259.93,,,,31.2,,,32.12
2019-04-04 14:23:51,,,,,,37.16,,,,9.31,49.16,,,,14.12,5.23,23.42,,11.73,103.47,259.93,,43.69,,31.2,,24.48,
2019-04-04 14:23:52,,,,,,37.16,,24.48,12.0,9.31,,,15.57,,14.12,,,,,103.47,259.93,,,74.79,31.2,,,32.12
2019-04-04 14:23:53,18.03,,58.06,,71.38,37.16,,,,9.31,49.16,,15.57,,,,,,11.73,,,,,74.78,31.2,31.43,,32.12
2019-04-04 14:23:54,18.03,,58.06,63.16,71.38,37.16,,,12.0,,49.16,,15.57,68.98,,,23.42,,11.73,103.47,259.93,,43.69,74.78,,31.43,24.48,32.12
2019-04-04 14:23:55,18.03,11.92,58.07,63.16,,,,24.48,12.0,9.31,49.16,,15.57,68.98,,,23.42,,,103.47,259.93,,43.69,74.78,31.2,,,32.12
2019-04-04 14:23:56,18.03,,58.07,63.16,,,,,12.0,,,,15.57,,,5.23,23.42,,11.73,103.47,259.92,,43.69,74.78,31.2,,,
2019-04-04 14:23:57,,,58.07,,,37.16,,,,,,,15.57,68.97,,,,,,103.47,,,43.68,74.78,31.2,,24.48,32.12
2019-04-04 14:23:58,18.03,,58.07,,,,120.56,24.48,12.0,9.31,,,15.57,68.98,,,23.42,,11.73,,,,43.68,74.78,,31.43,24.48,32.12
2019-04-04 14:23:59,,11.92,,63.16,,,120.56,24.48,,,,,,,,,,,,103.47,,,43.68,74.78,,,,32.12
2019-04-04 14:24:00,18.03,,,,,37.16,120.56,,12.0,9.31,49.16,,15.57,,,,,,,,,,43.68,,,31.44,24.48,32.12
2019-04-04 14:24:01,,11.92,,63.16,,37.16,,24.48,12.0,9.31,,,15.57,,,,23.42,,,103.47,,,43.67,,31.2,31.44,24.48,32.12
2019-04-04 14:24:02,18.03,11.92,58.07,,,37.16,120.56,,12.0,9.31,49.16,,,,,,,,,103.47,,,43.67,,31.2,31.43,24.48,
2019-04-04 14:24:03,,11.92,,63.16,71.37,37.16,120.55,24.48,12.0,9.31,49.16,,15.57,68.97,14.12,5.23,23.42,,,103.47,259.97,,43.67,74.78,31.2,31.43,24.48,32.12
2019-04-04 14:24:04,,,,,71.37,37.15,120.57,24.48,12.0,9.31,49.15,,,68.97,14.12,,23.42,,11.73,103.46,259.95,,43.66,,31.2,,24.48,32.12
2019-04-04 14:24:05,,11.92,,,71.37,37.15,120.57,24.48,12.0,9.31,49.16,,,68.97,14.12,,,,,103.46,259.95,,43.66,,31.2,,24.48,32.12
2019-04-04 14:24:06,,,,,,37.15,120.58,24.48,,9.31,49.16,,,68.97,,,23.42,,,103.46,,,43.66,,,31.43,24.48,32.12
2019-04-04 14:24:07,,,,,,,,24.48,12.0,9.31,,,,68.97,,,,,,103.46,,,,,,31.43,,
2019-04-04 14:24:08,18.03,,,,,37.14,,,,,49.16,,,68.97,,,23.42,,11.73,,,,43.66,,,,24.48,
2019-04-04 14:24:09,18.03,11.92,,,71.37,37.14,,24.47,,,,,,68.97,,,,,,103.46,260.11,11.89,,,,,24.48,
2019-04-04 14:24:10,,11.92,,,,37.14,120.58,24.47,12.0,9.3,49.16,,,68.97,14.12,5.23,,,11.73,,,,43.66,,31.2,,24.48,32.12
2019-04-04 14:24:11,,,,,,,120.58,24.47,12.0,9.3,,,,68.97,,,23.42,,,,260.16,,43.66,74.78,,,24.48,
2019-04-04 14:24:12,,,,,71.37,37.14,120.59,24.47,12.0,9.3,49.15,,15.57,68.98,14.12,,,,11.73,,260.13,11.89,43.66,,,,24.48,32.12
2019-04-04 14:24:13,,11.92,58.05,63.16,,37.14,,24.47,12.0,,49.15,,15.57,68.98,,5.23,,,11.73,103.46,260.16,,43.66,,,31.43,,32.12
2019-04-04 14:24:14,18.03,11.92,58.05,,71.37,,120.59,24.47,,9.3,49.15,,15.57,68.98,,5.23,23.42,,11.73,103.46,,,,,,31.43,24.48,32.12
2019-04-04 14:24:15,18.03,,,,71.37,37.14,,24.47,,9.3,,,15.57,68.98,,,23.42,,,103.46,260.2,,43.66,,,,24.48,32.12
2019-04-04 14:24:16,18.03,11.92,58.06,63.16,71.37,37.14,120.59,24.47,12.0,9.3,49.16,,15.57,68.99,14.12,,23.42,,11.73,103.46,260.13,,43.66,74.78,31.2,31.43,24.48,32.12
2019-04-04 14:24:17,,,,,71.37,,,24.47,12.0,9.3,49.16,,,,,,23.42,,,103.46,260.13,,43.66,74.78,,31.43,24.48,32.12
